provenance,setting,input_group,feedback,agreement_pct
SIMULATED,Collect,SIM-H-0130,H0+H1+H2,80.3213053881545
SIMULATED,Collect,SIM-H-0130,H0+H1+H2+H3,76.31412570366267
SIMULATED,Collect,SIM-H-0131,H0,70.65868418153694
SIMULATED,Collect,SIM-H-0131,H0+H1,74.64815966095071
SIMULATED,Collect,SIM-H-0131,H0+H1+H2,75.86622158676302
SIMULATED,Collect,SIM-H-0131,H0+H1+H2+H3,78.24820361642564
SIMULATED,Collect,SIM-H-0132,H0,72.44529093752966
SIMULATED,Collect,SIM-H-0132,H0+H1,77.97236913829329
SIMULATED,Collect,SIM-H-0132,H0+H1+H2,82.2906454225473
SIMULATED,Collect,SIM-H-0132,H0+H1+H2+H3,79.60977234029471
SIMULATED,Collect,SIM-H-0133,H0,70.21787545959769
SIMULATED,Collect,SIM-H-0133,H0+H1,75.04464069507169
SIMULATED,Collect,SIM-H-0133,H0+H1+H2,80.29332432400109
SIMULATED,Collect,SIM-H-0133,H0+H1+H2+H3,80.54707817109097
SIMULATED,Collect,SIM-H-0134,H0,69.96285902932419
SIMULATED,Collect,SIM-H-0134,H0+H1,74.78330883086606
SIMULATED,Collect,SIM-H-0134,H0+H1+H2,77.77835321862113
SIMULATED,Collect,SIM-H-0134,H0+H1+H2+H3,78.51540739101017
SIMULATED,Collect,SIM-H-0135,H0,71.30658085528778
SIMULATED,Collect,SIM-H-0135,H0+H1,73.20590508932202
SIMULATED,Collect,SIM-H-0135,H0+H1+H2,80.99400073989065
SIMULATED,Collect,SIM-H-0135,H0+H1+H2+H3,84.43060013095914
SIMULATED,Collect,SIM-H-0136,H0,68.6744554661848
SIMULATED,Collect,SIM-H-0136,H0+H1,73.00340464273123
SIMULATED,Collect,SIM-H-0136,H0+H1+H2,76.8366760455812
SIMULATED,Collect,SIM-H-0136,H0+H1+H2+H3,76.03958576686342
SIMULATED,Collect,SIM-H-0137,H0,76.92792840059609
SIMULATED,Collect,SIM-H-0137,H0+H1,72.98242689624668
SIMULATED,Collect,SIM-H-0137,H0+H1+H2,81.50401960768912
SIMULATED,Collect,SIM-H-0137,H0+H1+H2+H3,77.1676178094444
SIMULATED,Collect,SIM-H-0138,H0,72.14932630005381
SIMULATED,Collect,SIM-H-0138,H0+H1,74.55677730795635
SIMULATED,Collect,SIM-H-0138,H0+H1+H2,78.75035560542862
SIMULATED,Collect,SIM-H-0138,H0+H1+H2+H3,79.89909475229264
SIMULATED,Collect,SIM-H-0139,H0,66.5899404379224
SIMULATED,Collect,SIM-H-0139,H0+H1,72.80851156068148
SIMULATED,Collect,SIM-H-0139,H0+H1+H2,81.82703384365983
SIMULATED,Collect,SIM-H-0139,H0+H1+H2+H3,79.0440125013539
SIMULATED,Collect,SIM-H-0140,H0,69.34439978298131
SIMULATED,Collect,SIM-H-0140,H0+H1,74.12917733559254
SIMULATED,Collect,SIM-H-0140,H0+H1+H2,77.02536103710617
SIMULATED,Collect,SIM-H-0140,H0+H1+H2+H3,80.45414432380294
SIMULATED,Collect,SIM-H-0141,H0,76.60624339703793
SIMULATED,Collect,SIM-H-0141,H0+H1,70.6201076926318
SIMULATED,Collect,SIM-H-0141,H0+H1+H2,75.63115040986362
SIMULATED,Collect,SIM-H-0141,H0+H1+H2+H3,75.86675700639772
SIMULATED,Collect,SIM-H-0142,H0,71.63817648422177
SIMULATED,Collect,SIM-H-0142,H0+H1,72.16978519453053
SIMULATED,Collect,SIM-H-0142,H0+H1+H2,77.65585094040982
SIMULATED,Collect,SIM-H-0142,H0+H1+H2+H3,73.8045975761196
SIMULATED,Collect,SIM-H-0143,H0,66.10983831339887
SIMULATED,Collect,SIM-H-0143,H0+H1,77.24752351001601
SIMULATED,Collect,SIM-H-0143,H0+H1+H2,75.43583052492124
SIMULATED,Collect,SIM-H-0143,H0+H1+H2+H3,77.62577367853797
SIMULATED,Collect,SIM-H-0144,H0,72.59582640113413
SIMULATED,Collect,SIM-H-0144,H0+H1,80.36745755613997
SIMULATED,Collect,SIM-H-0144,H0+H1+H2,79.37497523390205
SIMULATED,Collect,SIM-H-0144,H0+H1+H2+H3,77.49031195469053
SIMULATED,Collect,SIM-H-0145,H0,72.26878573101315
SIMULATED,Collect,SIM-H-0145,H0+H1,74.11838096150888
SIMULATED,Collect,SIM-H-0145,H0+H1+H2,76.2482466608424
SIMULATED,Collect,SIM-H-0145,H0+H1+H2+H3,78.53731254029594
SIMULATED,Collect,SIM-H-0146,H0,73.23562221839076
SIMULATED,Collect,SIM-H-0146,H0+H1,76.13758861984608
SIMULATED,Collect,SIM-H-0146,H0+H1+H2,74.93041469595026
SIMULATED,Collect,SIM-H-0146,H0+H1+H2+H3,78.92644131277196
SIMULATED,Collect,SIM-H-0147,H0,74.59870567476995
SIMULATED,Collect,SIM-H-0147,H0+H1,71.19425153749903
SIMULATED,Collect,SIM-H-0147,H0+H1+H2,78.5013815935253
SIMULATED,Collect,SIM-H-0147,H0+H1+H2+H3,79.94536252255045
SIMULATED,Collect,SIM-H-0148,H0,70.97797902042576
SIMULATED,Collect,SIM-H-0148,H0+H1,70.93691976597843
SIMULATED,Collect,SIM-H-0148,H0+H1+H2,79.49244504267698
SIMULATED,Collect,SIM-H-0148,H0+H1+H2+H3,75.39970478804356
SIMULATED,Collect,SIM-H-0149,H0,74.05249502902238
SIMULATED,Collect,SIM-H-0149,H0+H1,69.94677192408389
SIMULATED,Collect,SIM-H-0149,H0+H1+H2,76.92128068585848
SIMULATED,Collect,SIM-H-0149,H0+H1+H2+H3,80.26791306794324
SIMULATED,Collect,SIM-H-0150,H0,72.59361458916284
SIMULATED,Collect,SIM-H-0150,H0+H1,71.34495847905787
SIMULATED,Collect,SIM-H-0150,H0+H1+H2,74.9559548213229
SIMULATED,Collect,SIM-H-0150,H0+H1+H2+H3,78.50486007479864
SIMULATED,Collect,SIM-H-0151,H0,70.60220499736857
SIMULATED,Collect,SIM-H-0151,H0+H1,77.61008181041615
SIMULATED,Collect,SIM-H-0151,H0+H1+H2,75.4834045309684
SIMULATED,Collect,SIM-H-0151,H0+H1+H2+H3,81.15600387571722
SIMULATED,Collect,SIM-H-0152,H0,69.02258336927389
SIMULATED,Collect,SIM-H-0152,H0+H1,74.36049002228452
SIMULATED,Collect,SIM-H-0152,H0+H1+H2,78.58291682941449
SIMULATED,Collect,SIM-H-0152,H0+H1+H2+H3,81.35417671174686
SIMULATED,Collect,SIM-H-0153,H0,75.69784357407765
SIMULATED,Collect,SIM-H-0153,H0+H1,74.48136991274946
SIMULATED,Collect,SIM-H-0153,H0+H1+H2,80.96269108978132
SIMULATED,Collect,SIM-H-0153,H0+H1+H2+H3,79.47222392105792
SIMULATED,Collect,SIM-H-0154,H0,73.38521214547117
SIMULATED,Collect,SIM-H-0154,H0+H1,75.61893992138471
SIMULATED,Collect,SIM-H-0154,H0+H1+H2,79.49198392588418
SIMULATED,Collect,SIM-H-0154,H0+H1+H2+H3,76.23456277399478
SIMULATED,Collect,SIM-H-0155,H0,68.05799109992701
SIMULATED,Collect,SIM-H-0155,H0+H1,74.2659515379672
SIMULATED,Collect,SIM-H-0155,H0+H1+H2,78.88495537570688
SIMULATED,Collect,SIM-H-0155,H0+H1+H2+H3,77.39294473989193
SIMULATED,Collect,SIM-H-0156,H0,71.28254810241594
SIMULATED,Collect,SIM-H-0156,H0+H1,73.76607954133864
SIMULATED,Collect,SIM-H-0156,H0+H1+H2,78.41505796144612
SIMULATED,Collect,SIM-H-0156,H0+H1+H2+H3,80.72811708848475
SIMULATED,Collect,SIM-H-0157,H0,72.04577061800923
SIMULATED,Collect,SIM-H-0157,H0+H1,72.29572256198355
SIMULATED,Collect,SIM-H-0157,H0+H1+H2,79.22193035976647
SIMULATED,Collect,SIM-H-0157,H0+H1+H2+H3,76.64836444217217
SIMULATED,Collect,SIM-H-0158,H0,70.31874253501961
SIMULATED,Collect,SIM-H-0158,H0+H1,72.26968554197106
SIMULATED,Collect,SIM-H-0158,H0+H1+H2,78.22884111321031
SIMULATED,Collect,SIM-H-0158,H0+H1+H2+H3,79.94735346398926
SIMULATED,Collect,SIM-H-0159,H0,67.52318663064199
SIMULATED,Collect,SIM-H-0159,H0+H1,76.32672712048216
SIMULATED,Collect,SIM-H-0159,H0+H1+H2,80.11973645303034
SIMULATED,Collect,SIM-H-0159,H0+H1+H2+H3,80.47250569790647
