provenance,setting,domain,component,input_group,delta_pp
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0084,5.800553570141773
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0085,-1.9226629932852553
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0086,-1.2096408267832341
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0087,-2.0787792022636693
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0088,7.827590075428798
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0089,5.103302527659864
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0090,-2.1804536702515063
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0091,0.8883986330641334
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0092,9.423512707434258
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0093,3.7630029840070924
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0094,-6.0578336245247435
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0095,-7.992295431539995
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0096,2.332582337391234
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0097,-0.039577816676873434
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0098,1.9018386874334885
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0099,12.274639157709585
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0100,9.529004258685264
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0101,-0.2024876200422736
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0102,16.3711662555089
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0103,10.917528233106976
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0104,13.651352448304115
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0105,3.5519017132680273
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0106,6.88932180586964
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0107,3.693947434870895
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0108,-1.6603018767425595
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0109,0.42453021298291005
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0110,-0.10467194251446732
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0111,-0.48108096925351296
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0112,-2.1203001469586686
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0113,4.688017751438309
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0114,7.506498384074824
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0115,16.907621665379736
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0116,7.92804700580194
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0117,-0.8010535348002783
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0118,1.0644078785800677
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0119,2.4405774697055254
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0120,4.302638009747435
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0121,4.441456740196944
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0122,-5.3749891153395275
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0123,1.432175901850983
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0124,1.3161423181472731
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0125,12.862163424220071
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0126,7.7933555586785115
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0127,6.16051760967607
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0128,0.9172169045105258
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0129,-3.737725738554009
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0130,-1.2082187636942372
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0131,-3.637857903208404
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0132,4.885761008599454
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0133,-6.453874633845011
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0134,11.968270892415546
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0135,-2.263103799845881
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0136,7.871598227947867
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0137,-5.378671847114747
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0138,-0.6468814938907896
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0139,-0.8547574501539017
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0140,9.696055616382699
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0141,4.203395381675273
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0142,-0.6972722772010482
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0143,7.821946203430299
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0144,-3.169246213782413
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0145,-5.331509288712299
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0146,4.3731336662737075
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0147,-6.2428848955705885
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0148,0.6511806645672642
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0149,10.546791260798068
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0150,11.086355870836242
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0151,-1.5874902005576694
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0152,-3.0955094899454347
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0153,-4.553694976018127
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0154,-5.644849514095119
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0155,8.37943837736459
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0156,-10.181741205478938
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0157,5.947434228819949
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0158,-3.5657699512861085
SIMULATED,Collect,TD-TG2,T,SIM-ABL-6-0159,-3.0897300862102095
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0000,-1.594738768957959
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0001,12.514095684130027
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0002,4.876559765465339
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0003,-9.37197682086494
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0004,-9.159319435931579
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0005,1.0165393291238232
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0006,-0.06280098434865566
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0007,-9.872963938778568
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0008,-11.675634997004993
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0009,1.4493388635629456
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0010,-4.677044524495676
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0011,-17.389991488640785
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0012,-4.405754408154178
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0013,-4.5858801406623595
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0014,9.308302463905735
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0015,0.435014284953648
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0016,-13.025068509832675
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0017,-4.8665620527068185
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0018,13.075010101163924
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0019,-7.272537059719777
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0020,5.548045441629972
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0021,8.608207216046754
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0022,-6.444424433477828
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0023,-8.210328857400626
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0024,-19.57277874275441
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0025,-4.028879706654134
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0026,-4.332645535108313
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0027,-2.7821245932072483
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0028,15.312912317629651
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0029,1.3564309023782162
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0030,-2.0792992049213668
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0031,-15.99724294049637
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0032,4.748286098869677
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0033,0.04150261996748905
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0034,-6.321257980680251
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0035,-11.284261773687978
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0036,-5.012710549246821
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0037,-2.2727900513509565
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0038,-8.823360555776391
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0039,0.6442805050531879
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0040,-17.20346736544315
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0041,-2.9750326638995745
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0042,-5.921391638437214
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0043,-11.014615137783812
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0044,-2.3830865658124813
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0045,-2.219011024423379
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0046,3.77334009493642
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0047,-11.170904998120596
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0048,1.0990097548377253
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0049,9.222481169854808
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0050,-1.7025325019921387
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0051,-1.5260967367745482
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0052,6.6045679732058975
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0053,0.5053504310653949
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0054,2.9401164175659757
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0055,5.675444639241954
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0056,-9.231302154862144
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0057,-5.772001909439997
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0058,2.359240215765228
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0059,0.7797244526354623
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0060,-7.9727868413957985
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0061,-5.295538274339531
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0062,5.287166571739903
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0063,-4.663110213804748
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0064,0.2459348695050938
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0065,-14.86265659062066
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0066,8.94774258792005
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0067,-3.79061203733684
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0068,6.991760763149584
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0069,0.2700488889299637
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0070,-3.4646131744936173
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0071,3.0751951072857264
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0072,-4.375881472530023
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0073,9.671265905151975
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0074,1.7508273225967566
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0075,4.053551221421456
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0076,-5.658054020655586
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0077,-7.531494300343683
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0078,8.250971636010588
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0079,-7.077175083620864
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0080,-0.6472516992045142
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0081,1.1765984463607193
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0082,-4.313938686250911
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0083,4.755638062937427
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0084,4.493853132135483
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0085,7.235391073239686
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0086,-0.22324177287734082
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0087,-2.949628035551377
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0088,8.411158467857593
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0089,21.005689764260357
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0090,3.030396973878395
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0091,-3.831687796986886
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0092,8.78849592802433
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0093,3.869747706400085
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0094,-10.015122944086016
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0095,-6.5111436994752765
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0096,-0.07937336110547477
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0097,9.970801853368016
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0098,-0.9102222791487697
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0099,1.116897385098913
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0100,-8.10548559063845
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0101,-1.9546948569903333
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0102,9.640877689230946
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0103,-0.705453891574235
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0104,-2.5905292351013265
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0105,-5.8607952229856455
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0106,-4.858414491719442
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0107,16.264616504556784
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0108,12.550404370910238
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0109,-3.3670470839907547
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0110,3.0583375963055404
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0111,-1.3037043324835034
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0112,-6.2235409805362565
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0113,-2.501494044370895
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0114,-7.366969543677733
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0115,-3.428922999196336
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0116,-0.20835468488376052
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0117,-9.656416397426796
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0118,2.703069986710141
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0119,-1.9899331395544944
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0120,-7.452115028695779
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0121,-1.6943989733627116
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0122,-0.01967041785695045
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0123,12.658730707987703
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0124,-0.18082319739771247
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0125,-6.3587333380469175
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0126,-1.376211702691004
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0127,3.271860668844177
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0128,5.756057677343552
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0129,-4.657486178231391
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0130,2.4267059943228895
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0131,8.0510822102091
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0132,-6.0079436282592145
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0133,9.720512760869747
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0134,-10.613141800000404
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0135,2.377955022821729
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0136,5.061911577635199
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0137,14.130789519697048
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0138,0.16215267087061336
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0139,-13.264341862797638
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0140,7.023141676174589
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0141,-7.220056453250811
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0142,-2.3803130718572953
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0143,2.0970061300848557
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0144,-6.791047264904295
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0145,7.367053699654527
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0146,-3.13879638001526
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0147,-4.497673496759651
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0148,1.1783451747792162
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0149,2.459066233194036
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0150,4.1885292435991825
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0151,2.288006557976913
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0152,-9.053339748250975
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0153,4.350079078529637
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0154,1.8345694273732822
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0155,-4.197040863646837
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0156,-9.24505396798512
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0157,-9.452354148647126
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0158,5.403001790121856
SIMULATED,Collect,TD-TG2,Π,SIM-ABL-6-0159,-7.4778697036282455
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0000,-0.032409341046636175
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0001,12.79143598276991
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0002,-7.036041638604558
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0003,-2.0471902312144987
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0004,-2.6634810267656217
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0005,-4.04654811389624
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0006,10.184637203705568
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0007,16.495809574753956
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0008,1.8480583086680045
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0009,1.064227539539056
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0010,11.6690142200175
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0011,0.7933363994336937
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0012,-1.925755918681565
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0013,1.9194397511644674
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0014,2.5128537871407413
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0015,0.25784010053255757
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0016,7.222805478949939
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0017,16.548482095530755
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0018,3.7667444190482655
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0019,-9.53033044094466
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0020,0.953030584239724
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0021,0.8530904522402101
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0022,6.87093041384971
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0023,5.779199053318637
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0024,-2.671254098444553
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0025,-1.9850949690781936
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0026,0.8631524924781173
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0027,1.1374351675155718
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0028,0.12264187415839667
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0029,3.36764631670919
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0030,2.338436085778361
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0031,0.5426346600008669
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0032,17.599476977695186
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0033,-4.619903814462677
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0034,5.983383129569147
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0035,-10.060265115249523
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0036,-4.854288226061202
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0037,-2.7599600239358812
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0038,7.690805781908743
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0039,-1.070611192032727
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0040,-8.842762442267508
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0041,-11.884796862847987
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0042,15.274239179756623
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0043,2.3352383588303733
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0044,-12.258270016175764
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0045,-8.301020148746975
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0046,0.0650449141187478
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0047,-5.6893834736159015
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0048,-7.354843697308962
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0049,-1.836101715600632
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0050,-8.520070251588349
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0051,9.068471140419192
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0052,-0.869412228057086
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0053,-0.8976287758169232
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0054,6.303999341568369
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0055,-2.795042325807162
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0056,-3.2052667884820956
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0057,-10.241392117915066
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0058,0.8793093719506382
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0059,1.6243574170216564
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0060,1.0860631041836002
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0061,7.774048232644114
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0062,10.612031754281308
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0063,6.14879199277505
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0064,4.57776298481613
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0065,2.747666493332469
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0066,-3.0589801827422534
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0067,-0.24146720281687784
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0068,2.70181742281569
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0069,-1.1157442490345932
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0070,14.644437343935191
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0071,10.349585198892031
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0072,7.72102567056678
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0073,5.830872027430707
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0074,7.2402888958089955
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0075,-10.893304320102771
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0076,1.904241143392641
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0077,8.229242926861334
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0078,8.607449747635897
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0079,6.145103862790172
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0080,-3.1416697494260655
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0081,-1.5045194623703446
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0082,5.792864814634823
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0083,-7.336525008227643
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0084,4.3976054264196724
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0085,-0.10627114108433189
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0086,-1.71433466907946
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0087,-1.0583568747224408
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0088,2.646388161797251
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0089,-1.2834247611392937
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0090,-8.564585255655514
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0091,-3.972688329982387
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0092,4.459006143793579
SIMULATED,Collect,TD-TG2,G,SIM-ABL-6-0093,-5.718676340408031
